"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"37","1971","6","Madhya Pradesh","Sehore","6.6","3.7","560.61"
"37","1972","6","Madhya Pradesh","Sehore","7.8","3.8","487.18"
"37","1973","6","Madhya Pradesh","Sehore","7.4","4.8","648.65"
"37","1974","6","Madhya Pradesh","Sehore","7.9","3.2","405.06"
"37","1975","6","Madhya Pradesh","Sehore","7.4","4.2","567.57"
"37","1976","6","Madhya Pradesh","Sehore","8.0","4.2","525.0"
"37","1977","6","Madhya Pradesh","Sehore","8.3","4.8","578.31"
"37","1978","6","Madhya Pradesh","Sehore","8.2","4.1","500.0"
"37","1979","6","Madhya Pradesh","Sehore","8.5","2.5","294.12"
"37","1980","6","Madhya Pradesh","Sehore","8.1","4.8","592.59"
"37","1981","6","Madhya Pradesh","Sehore","8.2","4.2","512.2"
"37","1982","6","Madhya Pradesh","Sehore","6.2","4.2","677.42"
"37","1983","6","Madhya Pradesh","Sehore","7.2","5.1","708.33"
"37","1984","6","Madhya Pradesh","Sehore","6.7","4.1","611.94"
"37","1985","6","Madhya Pradesh","Sehore","5.9","4.8","813.56"
"37","1986","6","Madhya Pradesh","Sehore","6.0","5.0","833.33"
"37","1987","6","Madhya Pradesh","Sehore","6.0","4.0","666.67"
"37","1988","6","Madhya Pradesh","Sehore","6.5","3.8","584.62"
"37","1989","6","Madhya Pradesh","Sehore","5.4","3.7","685.19"
"37","1990","6","Madhya Pradesh","Sehore","4.3","3.5","813.95"
"37","1991","6","Madhya Pradesh","Sehore","4.0","3.4","850.0"
"37","1992","6","Madhya Pradesh","Sehore","3.7","2.8","756.76"
"37","1993","6","Madhya Pradesh","Sehore","3.1","2.5","806.45"
"37","1994","6","Madhya Pradesh","Sehore","2.5","2.2","880.0"
"37","1995","6","Madhya Pradesh","Sehore","2.4","1.2","500.0"
"37","1996","6","Madhya Pradesh","Sehore","2.3","1.7","739.13"
"37","1997","6","Madhya Pradesh","Sehore","2.4","1.4","583.33"
"37","1998","6","Madhya Pradesh","Sehore","2.4","2.3","958.33"
"37","1999","6","Madhya Pradesh","Sehore","2.4","2.1","875.0"
"37","2000","6","Madhya Pradesh","Sehore","2.4","1.3","541.67"
"37","2001","6","Madhya Pradesh","Sehore","2.3","1.5","652.17"
"37","2002","6","Madhya Pradesh","Sehore","2.3","1.6","695.65"
"37","2003","6","Madhya Pradesh","Sehore","2.1","1.6","761.9"
"37","2004","6","Madhya Pradesh","Sehore","2.0","1.4","700.0"
"37","2005","6","Madhya Pradesh","Sehore","1.9","1.26","663.16"
"37","2006","6","Madhya Pradesh","Sehore","1.97","1.31","664.97"
"37","2007","6","Madhya Pradesh","Sehore","2.9","1.45","500.0"
"37","2008","6","Madhya Pradesh","Sehore","5.1","2.57","503.92"
"37","2009","6","Madhya Pradesh","Sehore","5.5","5.5","1000.0"
"37","2010","6","Madhya Pradesh","Sehore","6.6","7.2","1090.91"
"37","2011","6","Madhya Pradesh","Sehore","13.1","22.1","1687.02"
"37","2012","6","Madhya Pradesh","Sehore","17.98","45.87","2551.17"
"37","2013","6","Madhya Pradesh","Sehore","20.18","61.92","3068.38"
"37","2014","6","Madhya Pradesh","Sehore","46.0","147.33","3202.83"
"37","2015","6","Madhya Pradesh","Sehore","33.0","116.67","3535.45"
"37","2016","6","Madhya Pradesh","Sehore","24.0","94.67","3944.58"
"37","2017","6","Madhya Pradesh","Sehore","36.45","71.99","1975.03"
"38","1966","6","Madhya Pradesh","Raisen","6.0","2.0","333.33"
"38","1967","6","Madhya Pradesh","Raisen","6.0","3.0","500.0"
"38","1968","6","Madhya Pradesh","Raisen","5.6","3.0","535.71"
"38","1969","6","Madhya Pradesh","Raisen","5.2","2.4","461.54"
"38","1970","6","Madhya Pradesh","Raisen","5.4","2.7","500.0"
"38","1971","6","Madhya Pradesh","Raisen","5.5","3.1","563.64"
"38","1972","6","Madhya Pradesh","Raisen","5.9","3.5","593.22"
"38","1973","6","Madhya Pradesh","Raisen","5.6","3.1","553.57"
"38","1974","6","Madhya Pradesh","Raisen","5.5","1.8","327.27"
"38","1975","6","Madhya Pradesh","Raisen","5.3","3.2","603.77"
"38","1976","6","Madhya Pradesh","Raisen","5.5","2.8","509.09"
"38","1977","6","Madhya Pradesh","Raisen","5.6","4.0","714.29"
"38","1978","6","Madhya Pradesh","Raisen","5.8","3.1","534.48"
"38","1979","6","Madhya Pradesh","Raisen","5.7","1.4","245.61"
"38","1980","6","Madhya Pradesh","Raisen","5.8","3.5","603.45"
"38","1981","6","Madhya Pradesh","Raisen","6.1","3.2","524.59"
"38","1982","6","Madhya Pradesh","Raisen","6.1","4.0","655.74"
"38","1983","6","Madhya Pradesh","Raisen","6.1","4.3","704.92"
"38","1984","6","Madhya Pradesh","Raisen","6.1","3.7","606.56"
"38","1985","6","Madhya Pradesh","Raisen","6.1","5.1","836.07"
"38","1986","6","Madhya Pradesh","Raisen","6.0","4.0","666.67"
"38","1987","6","Madhya Pradesh","Raisen","6.0","4.0","666.67"
"38","1988","6","Madhya Pradesh","Raisen","6.1","4.1","672.13"
"38","1989","6","Madhya Pradesh","Raisen","6.4","4.5","703.13"
"38","1990","6","Madhya Pradesh","Raisen","5.5","4.4","800.0"
"38","1991","6","Madhya Pradesh","Raisen","5.1","4.8","941.18"
"38","1992","6","Madhya Pradesh","Raisen","4.8","4.0","833.33"
"38","1993","6","Madhya Pradesh","Raisen","4.8","4.2","875.0"
"38","1994","6","Madhya Pradesh","Raisen","3.6","3.3","916.67"
"38","1995","6","Madhya Pradesh","Raisen","4.2","2.5","595.24"
"38","1996","6","Madhya Pradesh","Raisen","4.5","3.9","866.67"
"38","1997","6","Madhya Pradesh","Raisen","3.8","3.4","894.74"
"38","1998","6","Madhya Pradesh","Raisen","3.1","2.8","903.23"
"38","1999","6","Madhya Pradesh","Raisen","4.1","4.3","1048.78"
"38","2000","6","Madhya Pradesh","Raisen","5.2","2.9","557.69"
"38","2001","6","Madhya Pradesh","Raisen","5.4","3.1","574.07"
"38","2002","6","Madhya Pradesh","Raisen","5.3","2.9","547.17"
"38","2003","6","Madhya Pradesh","Raisen","5.3","3.3","622.64"
"38","2004","6","Madhya Pradesh","Raisen","5.91","3.62","612.52"
"38","2005","6","Madhya Pradesh","Raisen","8.3","5.11","615.66"
"38","2006","6","Madhya Pradesh","Raisen","12.37","8.28","669.36"
"38","2007","6","Madhya Pradesh","Raisen","18.0","12.54","696.67"
"38","2008","6","Madhya Pradesh","Raisen","22.1","13.93","630.32"
"38","2009","6","Madhya Pradesh","Raisen","21.9","21.2","968.04"
"38","2010","6","Madhya Pradesh","Raisen","26.2","33.2","1267.18"
"38","2011","6","Madhya Pradesh","Raisen","21.5","30.7","1427.91"
"38","2012","6","Madhya Pradesh","Raisen","35.34","45.38","1284.1"
"38","2013","6","Madhya Pradesh","Raisen","62.69","54.14","863.61"
"38","2014","6","Madhya Pradesh","Raisen","137.0","342.67","2501.24"
"38","2015","6","Madhya Pradesh","Raisen","99.0","226.67","2289.6"
"38","2016","6","Madhya Pradesh","Raisen","135.0","304.66","2256.74"
"38","2017","6","Madhya Pradesh","Raisen","112.0","236.84","2114.64"
"39","1966","6","Madhya Pradesh","Vidisha","1.0","1.0","1000.0"
"39","1967","6","Madhya Pradesh","Vidisha","1.0","1.0","1000.0"
"39","1968","6","Madhya Pradesh","Vidisha","1.4","1.0","714.29"
"39","1969","6","Madhya Pradesh","Vidisha","1.2","0.5","416.67"
"39","1970","6","Madhya Pradesh","Vidisha","1.3","0.7","538.46"
"39","1971","6","Madhya Pradesh","Vidisha","1.5","0.8","533.33"
"39","1972","6","Madhya Pradesh","Vidisha","1.7","0.7","411.76"
"39","1973","6","Madhya Pradesh","Vidisha","1.7","1.0","588.24"
"39","1974","6","Madhya Pradesh","Vidisha","1.6","0.7","437.5"
"39","1975","6","Madhya Pradesh","Vidisha","1.6","0.8","500.0"
"39","1976","6","Madhya Pradesh","Vidisha","1.8","0.8","444.44"
"39","1977","6","Madhya Pradesh","Vidisha","1.8","2.1","1166.67"
"39","1978","6","Madhya Pradesh","Vidisha","1.8","1.4","777.78"
"39","1979","6","Madhya Pradesh","Vidisha","1.9","0.1","52.63"
"39","1980","6","Madhya Pradesh","Vidisha","1.9","0.9","473.68"
"39","1981","6","Madhya Pradesh","Vidisha","1.8","0.8","444.44"
"39","1982","6","Madhya Pradesh","Vidisha","1.8","0.9","500.0"
"39","1983","6","Madhya Pradesh","Vidisha","1.9","1.0","526.32"
"39","1984","6","Madhya Pradesh","Vidisha","1.7","0.9","529.41"
"39","1985","6","Madhya Pradesh","Vidisha","1.7","1.3","764.71"
"39","1986","6","Madhya Pradesh","Vidisha","2.0","1.0","500.0"
"39","1987","6","Madhya Pradesh","Vidisha","2.0","1.0","500.0"
"39","1988","6","Madhya Pradesh","Vidisha","1.6","0.8","500.0"
"39","1989","6","Madhya Pradesh","Vidisha","1.3","0.7","538.46"
"39","1990","6","Madhya Pradesh","Vidisha","1.2","0.7","583.33"
"39","1991","6","Madhya Pradesh","Vidisha","1.3","0.8","615.38"
"39","1992","6","Madhya Pradesh","Vidisha","1.1","0.6","545.45"
"39","1993","6","Madhya Pradesh","Vidisha","1.0","0.7","700.0"
"39","1994","6","Madhya Pradesh","Vidisha","0.7","0.5","714.29"
"39","1995","6","Madhya Pradesh","Vidisha","0.9","0.4","444.44"
"39","1996","6","Madhya Pradesh","Vidisha","0.9","0.5","555.56"
"39","1997","6","Madhya Pradesh","Vidisha","0.8","0.5","625.0"
"39","1998","6","Madhya Pradesh","Vidisha","0.7","0.5","714.29"
"39","1999","6","Madhya Pradesh","Vidisha","0.7","0.5","714.29"
"39","2000","6","Madhya Pradesh","Vidisha","0.7","0.4","571.43"
"39","2001","6","Madhya Pradesh","Vidisha","0.8","0.4","500.0"
"39","2002","6","Madhya Pradesh","Vidisha","0.7","0.2","285.71"
"39","2003","6","Madhya Pradesh","Vidisha","0.7","0.5","714.29"
"39","2004","6","Madhya Pradesh","Vidisha","0.66","0.4","606.06"
"39","2005","6","Madhya Pradesh","Vidisha","0.62","0.48","774.19"
"39","2006","6","Madhya Pradesh","Vidisha","0.57","0.45","789.47"
"39","2007","6","Madhya Pradesh","Vidisha","0.5","0.26","520.0"
"39","2008","6","Madhya Pradesh","Vidisha","0.5","0.26","520.0"
"39","2009","6","Madhya Pradesh","Vidisha","0.6","0.5","833.33"
"39","2010","6","Madhya Pradesh","Vidisha","0.4","0.4","1000.0"
"39","2011","6","Madhya Pradesh","Vidisha","0.4","0.4","1000.0"
"39","2012","6","Madhya Pradesh","Vidisha","0.27","0.27","1000.0"
"39","2013","6","Madhya Pradesh","Vidisha","1.5","0.84","560.0"
"39","2014","6","Madhya Pradesh","Vidisha","4.0","3.33","832.5"
"39","2015","6","Madhya Pradesh","Vidisha","3.0","4.0","1333.33"
"39","2016","6","Madhya Pradesh","Vidisha","3.0","4.0","1333.33"
"39","2017","6","Madhya Pradesh","Vidisha","10.5","23.8","2266.67"
"40","1966","6","Madhya Pradesh","Betul","26.0","15.0","576.92"
"40","1967","6","Madhya Pradesh","Betul","24.0","22.0","916.67"
"40","1968","6","Madhya Pradesh","Betul","24.2","19.0","785.12"
"40","1969","6","Madhya Pradesh","Betul","24.1","20.6","854.77"
"40","1970","6","Madhya Pradesh","Betul","25.9","26.2","1011.58"
"40","1971","6","Madhya Pradesh","Betul","26.9","28.4","1055.76"
"40","1972","6","Madhya Pradesh","Betul","29.5","14.7","498.31"
"40","1973","6","Madhya Pradesh","Betul","27.7","26.1","942.24"
"40","1974","6","Madhya Pradesh","Betul","30.0","19.6","653.33"
"40","1975","6","Madhya Pradesh","Betul","31.1","25.7","826.37"
"40","1976","6","Madhya Pradesh","Betul","33.8","20.9","618.34"
"40","1977","6","Madhya Pradesh","Betul","35.9","30.6","852.37"
"40","1978","6","Madhya Pradesh","Betul","33.8","12.8","378.7"
"40","1979","6","Madhya Pradesh","Betul","38.7","19.5","503.88"
"40","1980","6","Madhya Pradesh","Betul","35.9","18.7","520.89"
"40","1981","6","Madhya Pradesh","Betul","35.9","25.9","721.45"
"40","1982","6","Madhya Pradesh","Betul","37.2","37.4","1005.38"
"40","1983","6","Madhya Pradesh","Betul","33.5","34.0","1014.93"
"40","1984","6","Madhya Pradesh","Betul","32.5","28.8","886.15"
"40","1985","6","Madhya Pradesh","Betul","32.9","41.7","1267.48"
"40","1986","6","Madhya Pradesh","Betul","32.0","24.0","750.0"
"40","1987","6","Madhya Pradesh","Betul","28.0","23.0","821.43"
"40","1988","6","Madhya Pradesh","Betul","33.7","29.4","872.4"
"40","1989","6","Madhya Pradesh","Betul","31.3","29.1","929.71"
"40","1990","6","Madhya Pradesh","Betul","29.1","30.7","1054.98"
"40","1991","6","Madhya Pradesh","Betul","31.5","24.7","784.13"
"40","1992","6","Madhya Pradesh","Betul","30.2","24.3","804.64"
"40","1993","6","Madhya Pradesh","Betul","30.7","30.9","1006.51"
"40","1994","6","Madhya Pradesh","Betul","31.4","30.5","971.34"
"40","1995","6","Madhya Pradesh","Betul","31.9","22.9","717.87"
"40","1996","6","Madhya Pradesh","Betul","26.2","27.9","1064.89"
"40","1997","6","Madhya Pradesh","Betul","30.6","33.9","1107.84"
"40","1998","6","Madhya Pradesh","Betul","26.7","30.6","1146.07"
"40","1999","6","Madhya Pradesh","Betul","34.9","42.5","1217.76"
"40","2000","6","Madhya Pradesh","Betul","41.9","25.4","606.21"
"40","2001","6","Madhya Pradesh","Betul","43.3","38.1","879.91"
"40","2002","6","Madhya Pradesh","Betul","41.0","28.0","682.93"
"40","2003","6","Madhya Pradesh","Betul","41.0","41.7","1017.07"
"40","2004","6","Madhya Pradesh","Betul","41.16","31.48","764.82"
"40","2005","6","Madhya Pradesh","Betul","42.18","37.97","900.19"
"40","2006","6","Madhya Pradesh","Betul","40.74","40.07","983.55"
"40","2007","6","Madhya Pradesh","Betul","43.9","30.43","693.17"
"40","2008","6","Madhya Pradesh","Betul","43.0","29.83","693.72"
"40","2009","6","Madhya Pradesh","Betul","44.1","46.2","1047.62"
"40","2010","6","Madhya Pradesh","Betul","43.7","60.8","1391.3"
"40","2011","6","Madhya Pradesh","Betul","42.1","65.8","1562.95"
"40","2012","6","Madhya Pradesh","Betul","44.86","121.76","2714.22"
"40","2013","6","Madhya Pradesh","Betul","43.84","98.85","2254.79"
"40","2014","6","Madhya Pradesh","Betul","47.0","105.33","2241.06"
"40","2015","6","Madhya Pradesh","Betul","42.0","72.0","1714.29"
"40","2016","6","Madhya Pradesh","Betul","55.0","97.33","1769.64"
"40","2017","6","Madhya Pradesh","Betul","45.0","79.11","1758.0"
"41","1966","6","Madhya Pradesh","Rajgarh","6.0","1.0","166.67"
"41","1967","6","Madhya Pradesh","Rajgarh","5.0","2.0","400.0"
"41","1968","6","Madhya Pradesh","Rajgarh","5.8","2.0","344.83"
"41","1969","6","Madhya Pradesh","Rajgarh","5.7","2.8","491.23"
"41","1970","6","Madhya Pradesh","Rajgarh","6.0","3.3","550.0"
"41","1971","6","Madhya Pradesh","Rajgarh","8.1","4.8","592.59"
"41","1972","6","Madhya Pradesh","Rajgarh","9.6","4.7","489.58"
"41","1973","6","Madhya Pradesh","Rajgarh","10.1","6.7","663.37"
"41","1974","6","Madhya Pradesh","Rajgarh","10.6","4.2","396.23"
"41","1975","6","Madhya Pradesh","Rajgarh","10.7","7.4","691.59"
"41","1976","6","Madhya Pradesh","Rajgarh","9.8","6.5","663.27"
"41","1977","6","Madhya Pradesh","Rajgarh","10.5","7.1","676.19"
"41","1978","6","Madhya Pradesh","Rajgarh","10.0","4.6","460.0"
"41","1979","6","Madhya Pradesh","Rajgarh","9.2","0.2","21.74"
"41","1980","6","Madhya Pradesh","Rajgarh","7.9","4.4","556.96"
"41","1981","6","Madhya Pradesh","Rajgarh","8.1","4.1","506.17"
"41","1982","6","Madhya Pradesh","Rajgarh","8.3","4.6","554.22"
"41","1983","6","Madhya Pradesh","Rajgarh","7.5","6.1","813.33"
"41","1984","6","Madhya Pradesh","Rajgarh","6.8","2.9","426.47"
"41","1985","6","Madhya Pradesh","Rajgarh","5.2","4.5","865.38"
"41","1986","6","Madhya Pradesh","Rajgarh","4.8","2.2","458.33"
"41","1987","6","Madhya Pradesh","Rajgarh","4.0","3.0","750.0"
"41","1988","6","Madhya Pradesh","Rajgarh","4.5","3.0","666.67"
"41","1989","6","Madhya Pradesh","Rajgarh","3.4","1.0","294.12"
"41","1990","6","Madhya Pradesh","Rajgarh","2.6","2.3","884.62"
"41","1991","6","Madhya Pradesh","Rajgarh","2.2","0.7","318.18"
"41","1992","6","Madhya Pradesh","Rajgarh","2.1","1.1","523.81"
"41","1993","6","Madhya Pradesh","Rajgarh","2.0","1.6","800.0"
"41","1994","6","Madhya Pradesh","Rajgarh","1.9","1.1","578.95"
"41","1995","6","Madhya Pradesh","Rajgarh","1.8","0.3","166.67"
"41","1996","6","Madhya Pradesh","Rajgarh","1.8","1.1","611.11"
"41","1997","6","Madhya Pradesh","Rajgarh","1.9","1.4","736.84"
"41","1998","6","Madhya Pradesh","Rajgarh","1.9","1.4","736.84"
"41","1999","6","Madhya Pradesh","Rajgarh","1.5","1.4","933.33"
"41","2000","6","Madhya Pradesh","Rajgarh","1.3","0.3","230.77"
"41","2001","6","Madhya Pradesh","Rajgarh","1.2","0.5","416.67"
"41","2002","6","Madhya Pradesh","Rajgarh","1.1","0.3","272.73"
"41","2003","6","Madhya Pradesh","Rajgarh","1.1","0.8","727.27"
"41","2004","6","Madhya Pradesh","Rajgarh","0.96","0.61","635.42"
"41","2005","6","Madhya Pradesh","Rajgarh","0.87","0.43","494.25"
"41","2006","6","Madhya Pradesh","Rajgarh","0.97","0.56","577.32"
"41","2007","6","Madhya Pradesh","Rajgarh","0.9","0.4","444.44"
"41","2008","6","Madhya Pradesh","Rajgarh","0.7","0.26","371.43"
"41","2009","6","Madhya Pradesh","Rajgarh","0.6","0.3","500.0"
"41","2010","6","Madhya Pradesh","Rajgarh","0.5","0.4","800.0"
"41","2011","6","Madhya Pradesh","Rajgarh","0.6","0.5","833.33"
"41","2012","6","Madhya Pradesh","Rajgarh","0.42","0.34","809.52"
"41","2013","6","Madhya Pradesh","Rajgarh","0.36","0.24","666.67"
"41","2014","6","Madhya Pradesh","Rajgarh","1.0","0.67","670.0"
"41","2015","6","Madhya Pradesh","Rajgarh","1.0","1.33","1330.0"
"41","2016","6","Madhya Pradesh","Rajgarh","1.0","2.66","2660.0"
"41","2017","6","Madhya Pradesh","Rajgarh","1.15","0.75","648.7"
"42","1966","6","Madhya Pradesh","Shajapur","5.0","2.0","400.0"
"42","1967","6","Madhya Pradesh","Shajapur","5.0","2.0","400.0"
"42","1968","6","Madhya Pradesh","Shajapur","4.5","2.0","444.44"
"42","1969","6","Madhya Pradesh","Shajapur","4.2","2.0","476.19"
"42","1970","6","Madhya Pradesh","Shajapur","4.8","2.5","520.83"
"42","1971","6","Madhya Pradesh","Shajapur","6.0","3.3","550.0"
"42","1972","6","Madhya Pradesh","Shajapur","7.1","2.7","380.28"
"42","1973","6","Madhya Pradesh","Shajapur","7.0","4.7","671.43"
"42","1974","6","Madhya Pradesh","Shajapur","7.0","3.0","428.57"
"42","1975","6","Madhya Pradesh","Shajapur","7.3","4.5","616.44"
"42","1976","6","Madhya Pradesh","Shajapur","6.6","4.0","606.06"
"42","1977","6","Madhya Pradesh","Shajapur","7.1","4.4","619.72"
"42","1978","6","Madhya Pradesh","Shajapur","6.3","3.6","571.43"
"42","1979","6","Madhya Pradesh","Shajapur","6.1","1.1","180.33"
"42","1980","6","Madhya Pradesh","Shajapur","5.3","2.3","433.96"
"42","1981","6","Madhya Pradesh","Shajapur","4.9","1.9","387.76"
"42","1982","6","Madhya Pradesh","Shajapur","4.9","2.7","551.02"
"42","1983","6","Madhya Pradesh","Shajapur","3.9","2.7","692.31"
"42","1984","6","Madhya Pradesh","Shajapur","3.7","2.1","567.57"
"42","1985","6","Madhya Pradesh","Shajapur","2.9","2.0","689.66"
"42","1986","6","Madhya Pradesh","Shajapur","3.3","1.8","545.45"
"42","1987","6","Madhya Pradesh","Shajapur","3.0","2.0","666.67"
"42","1988","6","Madhya Pradesh","Shajapur","3.0","1.8","600.0"
"42","1989","6","Madhya Pradesh","Shajapur","2.7","1.4","518.52"
"42","1990","6","Madhya Pradesh","Shajapur","1.6","1.1","687.5"
"42","1991","6","Madhya Pradesh","Shajapur","1.3","0.9","692.31"
"42","1992","6","Madhya Pradesh","Shajapur","1.4","0.8","571.43"
"42","1993","6","Madhya Pradesh","Shajapur","1.2","0.9","750.0"
"42","1994","6","Madhya Pradesh","Shajapur","1.0","0.8","800.0"
"42","1995","6","Madhya Pradesh","Shajapur","0.8","0.4","500.0"
"42","1996","6","Madhya Pradesh","Shajapur","0.8","0.6","750.0"
"42","1997","6","Madhya Pradesh","Shajapur","0.8","0.6","750.0"
"42","1998","6","Madhya Pradesh","Shajapur","0.8","0.6","750.0"
"42","1999","6","Madhya Pradesh","Shajapur","0.7","0.6","857.14"
"42","2000","6","Madhya Pradesh","Shajapur","0.6","0.3","500.0"
"42","2001","6","Madhya Pradesh","Shajapur","0.5","0.2","400.0"
"42","2002","6","Madhya Pradesh","Shajapur","0.4","0.2","500.0"
"42","2003","6","Madhya Pradesh","Shajapur","0.4","0.2","500.0"
"42","2004","6","Madhya Pradesh","Shajapur","0.48","0.28","583.33"
"42","2005","6","Madhya Pradesh","Shajapur","0.33","0.17","515.15"
"42","2006","6","Madhya Pradesh","Shajapur","0.3","0.13","433.33"
"42","2007","6","Madhya Pradesh","Shajapur","0.2","0.07","350.0"
"42","2008","6","Madhya Pradesh","Shajapur","0.2","0.07","350.0"
"42","2009","6","Madhya Pradesh","Shajapur","0.2","0.1","500.0"
"42","2010","6","Madhya Pradesh","Shajapur","0.1","0.1","1000.0"
"42","2011","6","Madhya Pradesh","Shajapur","0.1","0.1","1000.0"
"42","2012","6","Madhya Pradesh","Shajapur","0.07","0.04","571.43"
"42","2013","6","Madhya Pradesh","Shajapur","0.04","0.02","500.0"
"42","2014","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2015","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2016","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2017","6","Madhya Pradesh","Shajapur","0.05","0.04","800.0"
"43","1966","6","Madhya Pradesh","Hoshangabad","10.0","4.0","400.0"
"43","1967","6","Madhya Pradesh","Hoshangabad","10.0","10.0","1000.0"
"43","1968","6","Madhya Pradesh","Hoshangabad","10.6","9.0","849.06"
"43","1969","6","Madhya Pradesh","Hoshangabad","10.2","8.5","833.33"
"43","1970","6","Madhya Pradesh","Hoshangabad","10.2","9.9","970.59"
"43","1971","6","Madhya Pradesh","Hoshangabad","11.2","11.3","1008.93"
"43","1972","6","Madhya Pradesh","Hoshangabad","12.0","9.1","758.33"
"43","1973","6","Madhya Pradesh","Hoshangabad","11.1","12.6","1135.14"
"43","1974","6","Madhya Pradesh","Hoshangabad","10.4","7.8","750.0"
"43","1975","6","Madhya Pradesh","Hoshangabad","10.6","9.4","886.79"
"43","1976","6","Madhya Pradesh","Hoshangabad","10.0","8.5","850.0"
"43","1977","6","Madhya Pradesh","Hoshangabad","10.6","9.9","933.96"
"43","1978","6","Madhya Pradesh","Hoshangabad","11.3","10.1","893.81"
"43","1979","6","Madhya Pradesh","Hoshangabad","11.9","4.2","352.94"
"43","1980","6","Madhya Pradesh","Hoshangabad","11.6","9.1","784.48"
